Protein	ENSEMBL	Symbol	bin	int
Q9D7S7	ENSMUSG00000039221	Rpl22l1	1	0
Q9D7S7	ENSMUSG00000039221	Rpl22l1	2	0
Q9D7S7	ENSMUSG00000039221	Rpl22l1	3	0
Q9D7S7	ENSMUSG00000039221	Rpl22l1	4	0
Q9D7S7	ENSMUSG00000039221	Rpl22l1	5	0
Q9D7S7	ENSMUSG00000039221	Rpl22l1	6	0
Q9D7S7	ENSMUSG00000039221	Rpl22l1	7	0
Q9D7S7	ENSMUSG00000039221	Rpl22l1	8	0
Q9D7S7	ENSMUSG00000039221	Rpl22l1	9	0
Q9D7X3	ENSMUSG00000003518	Dusp3	1	9.6528086347458
Q9D7X3	ENSMUSG00000003518	Dusp3	2	0
Q9D7X3	ENSMUSG00000003518	Dusp3	3	0
Q9D7X3	ENSMUSG00000003518	Dusp3	4	0
Q9D7X3	ENSMUSG00000003518	Dusp3	5	0
Q9D7X3	ENSMUSG00000003518	Dusp3	6	0
Q9D7X3	ENSMUSG00000003518	Dusp3	7	0
Q9D7X3	ENSMUSG00000003518	Dusp3	8	9.078098350977818
Q9D7X3	ENSMUSG00000003518	Dusp3	9	0
Q9D7X8	ENSMUSG00000002797	Ggct	1	0
Q9D7X8	ENSMUSG00000002797	Ggct	2	0
Q9D7X8	ENSMUSG00000002797	Ggct	3	0
Q9D7X8	ENSMUSG00000002797	Ggct	4	0
Q9D7X8	ENSMUSG00000002797	Ggct	5	0
Q9D7X8	ENSMUSG00000002797	Ggct	6	0
Q9D7X8	ENSMUSG00000002797	Ggct	7	0
Q9D7X8	ENSMUSG00000002797	Ggct	8	0
Q9D7X8	ENSMUSG00000002797	Ggct	9	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	1	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	2	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	3	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	4	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	5	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	6	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	7	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	8	0
Q9D809	ENSMUSG00000030587	2200002D01Rik	9	0
Q9D819	ENSMUSG00000020089	Ppa1	1	11.451008730930774
Q9D819	ENSMUSG00000020089	Ppa1	2	11.57175274942685
Q9D819	ENSMUSG00000020089	Ppa1	3	11.587365041315632
Q9D819	ENSMUSG00000020089	Ppa1	4	11.658786853221343
Q9D819	ENSMUSG00000020089	Ppa1	5	11.631049473756642
Q9D819	ENSMUSG00000020089	Ppa1	6	11.659601182379545
Q9D819	ENSMUSG00000020089	Ppa1	7	11.722239887659244
Q9D819	ENSMUSG00000020089	Ppa1	8	11.721893903351042
Q9D819	ENSMUSG00000020089	Ppa1	9	11.717423747108944
Q9D820	ENSMUSG00000032673	Prorsd1	1	0
Q9D820	ENSMUSG00000032673	Prorsd1	2	8.609014488206656
Q9D820	ENSMUSG00000032673	Prorsd1	3	0
Q9D820	ENSMUSG00000032673	Prorsd1	4	0
Q9D820	ENSMUSG00000032673	Prorsd1	5	0
Q9D820	ENSMUSG00000032673	Prorsd1	6	0
Q9D820	ENSMUSG00000032673	Prorsd1	7	0
Q9D820	ENSMUSG00000032673	Prorsd1	8	0
Q9D820	ENSMUSG00000032673	Prorsd1	9	0
Q9D824	ENSMUSG00000029227	Fip1l1	1	0
Q9D824	ENSMUSG00000029227	Fip1l1	2	0
Q9D824	ENSMUSG00000029227	Fip1l1	3	0
Q9D824	ENSMUSG00000029227	Fip1l1	4	0
Q9D824	ENSMUSG00000029227	Fip1l1	5	0
Q9D824	ENSMUSG00000029227	Fip1l1	6	0
Q9D824	ENSMUSG00000029227	Fip1l1	7	0
Q9D824	ENSMUSG00000029227	Fip1l1	8	0
Q9D824	ENSMUSG00000029227	Fip1l1	9	0
Q9D826	ENSMUSG00000017453	Pipox	1	12.319901592725898
Q9D826	ENSMUSG00000017453	Pipox	2	12.088328937565995
Q9D826	ENSMUSG00000017453	Pipox	3	12.14709362586714
Q9D826	ENSMUSG00000017453	Pipox	4	12.150690401484743
Q9D826	ENSMUSG00000017453	Pipox	5	12.220321501645643
Q9D826	ENSMUSG00000017453	Pipox	6	12.180844111863955
Q9D826	ENSMUSG00000017453	Pipox	7	12.122254180149643
Q9D826	ENSMUSG00000017453	Pipox	8	12.110843521061309
Q9D826	ENSMUSG00000017453	Pipox	9	12.017800107268343
Q9D832	ENSMUSG00000028035	Dnajb4	1	10.293798804312413
Q9D832	ENSMUSG00000028035	Dnajb4	2	10.798210561681138
Q9D832	ENSMUSG00000028035	Dnajb4	3	11.229008463015102
Q9D832	ENSMUSG00000028035	Dnajb4	4	10.702335443028042
Q9D832	ENSMUSG00000028035	Dnajb4	5	0
Q9D832	ENSMUSG00000028035	Dnajb4	6	10.361242707301992
Q9D832	ENSMUSG00000028035	Dnajb4	7	0
Q9D832	ENSMUSG00000028035	Dnajb4	8	10.062495603920313
Q9D832	ENSMUSG00000028035	Dnajb4	9	11.712587028526444
Q9D855	NA	NA	1	13.572641711824025
Q9D855	NA	NA	2	13.701253726220207
Q9D855	NA	NA	3	13.870159266633989
Q9D855	NA	NA	4	13.841316138191743
Q9D855	NA	NA	5	13.890014369044843
Q9D855	NA	NA	6	14.049379522736604
Q9D855	NA	NA	7	14.194135644732043
Q9D855	NA	NA	8	14.040810457239937
Q9D855	NA	NA	9	14.205849155121244
Q9D880	ENSMUSG00000003438	Timm50	1	0
Q9D880	ENSMUSG00000003438	Timm50	2	8.33974639445829
Q9D880	ENSMUSG00000003438	Timm50	3	9.954037639282436
Q9D880	ENSMUSG00000003438	Timm50	4	9.518010852826642
Q9D880	ENSMUSG00000003438	Timm50	5	0
Q9D880	ENSMUSG00000003438	Timm50	6	0
Q9D880	ENSMUSG00000003438	Timm50	7	0
Q9D880	ENSMUSG00000003438	Timm50	8	0
Q9D880	ENSMUSG00000003438	Timm50	9	0
Q9D883	ENSMUSG00000061613	U2af1	1	0
Q9D883	ENSMUSG00000061613	U2af1	2	0
Q9D883	ENSMUSG00000061613	U2af1	3	0
Q9D883	ENSMUSG00000061613	U2af1	4	0
Q9D883	ENSMUSG00000061613	U2af1	5	0
Q9D883	ENSMUSG00000061613	U2af1	6	0
Q9D883	ENSMUSG00000061613	U2af1	7	0
Q9D883	ENSMUSG00000061613	U2af1	8	0
Q9D883	ENSMUSG00000061613	U2af1	9	0
Q9D892	ENSMUSG00000074797	Itpa	1	0
Q9D892	ENSMUSG00000074797	Itpa	2	0
Q9D892	ENSMUSG00000074797	Itpa	3	0
Q9D892	ENSMUSG00000074797	Itpa	4	0
Q9D892	ENSMUSG00000074797	Itpa	5	0
Q9D892	ENSMUSG00000074797	Itpa	6	0
Q9D892	ENSMUSG00000074797	Itpa	7	0
Q9D892	ENSMUSG00000074797	Itpa	8	0
Q9D892	ENSMUSG00000074797	Itpa	9	0
Q9D898	ENSMUSG00000026755	Arpc5l	1	0
Q9D898	ENSMUSG00000026755	Arpc5l	2	0
Q9D898	ENSMUSG00000026755	Arpc5l	3	0
Q9D898	ENSMUSG00000026755	Arpc5l	4	0
Q9D898	ENSMUSG00000026755	Arpc5l	5	0
Q9D898	ENSMUSG00000026755	Arpc5l	6	0
Q9D898	ENSMUSG00000026755	Arpc5l	7	0
Q9D898	ENSMUSG00000026755	Arpc5l	8	0
Q9D898	ENSMUSG00000026755	Arpc5l	9	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	1	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	2	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	3	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	4	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	5	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	6	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	7	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	8	0
Q9D8B3	ENSMUSG00000038467	Chmp4b	9	0
Q9D8B4	NA	NA	1	0
Q9D8B4	NA	NA	2	0
Q9D8B4	NA	NA	3	0
Q9D8B4	NA	NA	4	0
Q9D8B4	NA	NA	5	0
Q9D8B4	NA	NA	6	0
Q9D8B4	NA	NA	7	0
Q9D8B4	NA	NA	8	0
Q9D8B4	NA	NA	9	0
Q9D8C4	ENSMUSG00000010358	Ifi35	1	0
Q9D8C4	ENSMUSG00000010358	Ifi35	2	0
Q9D8C4	ENSMUSG00000010358	Ifi35	3	0
Q9D8C4	ENSMUSG00000010358	Ifi35	4	0
Q9D8C4	ENSMUSG00000010358	Ifi35	5	0
Q9D8C4	ENSMUSG00000010358	Ifi35	6	0
Q9D8C4	ENSMUSG00000010358	Ifi35	7	0
Q9D8C4	ENSMUSG00000010358	Ifi35	8	0
Q9D8C4	ENSMUSG00000010358	Ifi35	9	0
Q9D8E6	ENSMUSG00000032399	Rpl4	1	12.8740211738116
Q9D8E6	ENSMUSG00000032399	Rpl4	2	12.796263648389509
Q9D8E6	ENSMUSG00000032399	Rpl4	3	12.827339991330753
Q9D8E6	ENSMUSG00000032399	Rpl4	4	12.817971680144042
Q9D8E6	ENSMUSG00000032399	Rpl4	5	12.836854805915543
Q9D8E6	ENSMUSG00000032399	Rpl4	6	12.866956388488967
Q9D8E6	ENSMUSG00000032399	Rpl4	7	12.813885433459344
Q9D8E6	ENSMUSG00000032399	Rpl4	8	12.912237529026397
Q9D8E6	ENSMUSG00000032399	Rpl4	9	12.863096545990844
Q9D8N0	ENSMUSG00000071644	Eef1g	1	12.636863117047735
Q9D8N0	ENSMUSG00000071644	Eef1g	2	12.578279839614472
Q9D8N0	ENSMUSG00000071644	Eef1g	3	12.612361858680565
Q9D8N0	ENSMUSG00000071644	Eef1g	4	12.518295452868642
Q9D8N0	ENSMUSG00000071644	Eef1g	5	12.670741451774743
Q9D8N0	ENSMUSG00000071644	Eef1g	6	12.680932901408914
Q9D8N0	ENSMUSG00000071644	Eef1g	7	12.728929216799644
Q9D8N0	ENSMUSG00000071644	Eef1g	8	12.650166332417061
Q9D8N0	ENSMUSG00000071644	Eef1g	9	12.571344406096044
Q9D8N2	ENSMUSG00000024993	Dennd10	1	9.75291189018554
Q9D8N2	ENSMUSG00000024993	Dennd10	2	0
Q9D8N2	ENSMUSG00000024993	Dennd10	3	0
Q9D8N2	ENSMUSG00000024993	Dennd10	4	0
Q9D8N2	ENSMUSG00000024993	Dennd10	5	0
Q9D8N2	ENSMUSG00000024993	Dennd10	6	0
Q9D8N2	ENSMUSG00000024993	Dennd10	7	0
Q9D8N2	ENSMUSG00000024993	Dennd10	8	0
Q9D8N2	ENSMUSG00000024993	Dennd10	9	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	1	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	2	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	3	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	4	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	5	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	6	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	7	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	8	0
Q9D8P4	ENSMUSG00000030879	Mrpl17	9	0
Q9D8S4	ENSMUSG00000032026	Rexo2	1	0
Q9D8S4	ENSMUSG00000032026	Rexo2	2	0
Q9D8S4	ENSMUSG00000032026	Rexo2	3	11.77072965794998
Q9D8S4	ENSMUSG00000032026	Rexo2	4	0
Q9D8S4	ENSMUSG00000032026	Rexo2	5	0
Q9D8S4	ENSMUSG00000032026	Rexo2	6	0
Q9D8S4	ENSMUSG00000032026	Rexo2	7	0
Q9D8S4	ENSMUSG00000032026	Rexo2	8	0
Q9D8S4	ENSMUSG00000032026	Rexo2	9	0
Q9D8S9	ENSMUSG00000015943	Bola1	1	0
Q9D8S9	ENSMUSG00000015943	Bola1	2	0
Q9D8S9	ENSMUSG00000015943	Bola1	3	0
Q9D8S9	ENSMUSG00000015943	Bola1	4	0
Q9D8S9	ENSMUSG00000015943	Bola1	5	0
Q9D8S9	ENSMUSG00000015943	Bola1	6	0
Q9D8S9	ENSMUSG00000015943	Bola1	7	0
Q9D8S9	ENSMUSG00000015943	Bola1	8	0
Q9D8S9	ENSMUSG00000015943	Bola1	9	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	1	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	2	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	3	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	4	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	5	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	6	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	7	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	8	0
Q9D8T2	ENSMUSG00000022575	Gsdmd	9	0
Q9D8T7	ENSMUSG00000021040	Slirp	1	0
Q9D8T7	ENSMUSG00000021040	Slirp	2	0
Q9D8T7	ENSMUSG00000021040	Slirp	3	0
Q9D8T7	ENSMUSG00000021040	Slirp	4	0
Q9D8T7	ENSMUSG00000021040	Slirp	5	0
Q9D8T7	ENSMUSG00000021040	Slirp	6	0
Q9D8T7	ENSMUSG00000021040	Slirp	7	0
Q9D8T7	ENSMUSG00000021040	Slirp	8	0
Q9D8T7	ENSMUSG00000021040	Slirp	9	0
Q9D8U3	ENSMUSG00000030219	Erp27	1	0
Q9D8U3	ENSMUSG00000030219	Erp27	2	0
Q9D8U3	ENSMUSG00000030219	Erp27	3	0
Q9D8U3	ENSMUSG00000030219	Erp27	4	0
Q9D8U3	ENSMUSG00000030219	Erp27	5	0
Q9D8U3	ENSMUSG00000030219	Erp27	6	0
Q9D8U3	ENSMUSG00000030219	Erp27	7	0
Q9D8U3	ENSMUSG00000030219	Erp27	8	0
Q9D8U3	ENSMUSG00000030219	Erp27	9	0
Q9D8U8	ENSMUSG00000027423	Snx5	1	11.078219971335631
Q9D8U8	ENSMUSG00000027423	Snx5	2	11.49998314338404
Q9D8U8	ENSMUSG00000027423	Snx5	3	11.490405116775971
Q9D8U8	ENSMUSG00000027423	Snx5	4	11.650357729101342
Q9D8U8	ENSMUSG00000027423	Snx5	5	11.661636161189044
Q9D8U8	ENSMUSG00000027423	Snx5	6	11.565997454721664
Q9D8U8	ENSMUSG00000027423	Snx5	7	11.893394291526542
Q9D8U8	ENSMUSG00000027423	Snx5	8	11.503362664913316
Q9D8U8	ENSMUSG00000027423	Snx5	9	12.472026437292943
Q9D8V0	ENSMUSG00000019188	H13	1	11.288952530079845
Q9D8V0	ENSMUSG00000019188	H13	2	11.032765270552142
Q9D8V0	ENSMUSG00000019188	H13	3	10.982484501243734
Q9D8V0	ENSMUSG00000019188	H13	4	11.004959355282242
Q9D8V0	ENSMUSG00000019188	H13	5	11.019686195245043
Q9D8V0	ENSMUSG00000019188	H13	6	10.693224902983468
Q9D8V0	ENSMUSG00000019188	H13	7	10.832791070224642
Q9D8V0	ENSMUSG00000019188	H13	8	11.226377062931464
Q9D8V0	ENSMUSG00000019188	H13	9	0
Q9D8V7	ENSMUSG00000024516	Sec11c	1	0
Q9D8V7	ENSMUSG00000024516	Sec11c	2	0
Q9D8V7	ENSMUSG00000024516	Sec11c	3	0
Q9D8V7	ENSMUSG00000024516	Sec11c	4	0
Q9D8V7	ENSMUSG00000024516	Sec11c	5	0
Q9D8V7	ENSMUSG00000024516	Sec11c	6	0
Q9D8V7	ENSMUSG00000024516	Sec11c	7	0
Q9D8V7	ENSMUSG00000024516	Sec11c	8	0
Q9D8V7	ENSMUSG00000024516	Sec11c	9	0
Q9D8W5	ENSMUSG00000020720	Psmd12	1	11.876928594508597
Q9D8W5	ENSMUSG00000020720	Psmd12	2	11.436560625230772
Q9D8W5	ENSMUSG00000020720	Psmd12	3	11.544627393078335
Q9D8W5	ENSMUSG00000020720	Psmd12	4	11.479394332884743
Q9D8W5	ENSMUSG00000020720	Psmd12	5	11.685383192934342
Q9D8W5	ENSMUSG00000020720	Psmd12	6	11.765778517849428
Q9D8W5	ENSMUSG00000020720	Psmd12	7	11.858708664789644
Q9D8W5	ENSMUSG00000020720	Psmd12	8	11.735506909480124
Q9D8W5	ENSMUSG00000020720	Psmd12	9	11.307128553098543
Q9D8W7	ENSMUSG00000029153	Ociad2	1	0
Q9D8W7	ENSMUSG00000029153	Ociad2	2	0
Q9D8W7	ENSMUSG00000029153	Ociad2	3	0
Q9D8W7	ENSMUSG00000029153	Ociad2	4	0
Q9D8W7	ENSMUSG00000029153	Ociad2	5	0
Q9D8W7	ENSMUSG00000029153	Ociad2	6	0
Q9D8W7	ENSMUSG00000029153	Ociad2	7	0
Q9D8W7	ENSMUSG00000029153	Ociad2	8	0
Q9D8W7	ENSMUSG00000029153	Ociad2	9	0
Q9D8X1	ENSMUSG00000025193	Cutc	1	0
Q9D8X1	ENSMUSG00000025193	Cutc	2	0
Q9D8X1	ENSMUSG00000025193	Cutc	3	0
Q9D8X1	ENSMUSG00000025193	Cutc	4	0
Q9D8X1	ENSMUSG00000025193	Cutc	5	0
Q9D8X1	ENSMUSG00000025193	Cutc	6	0
Q9D8X1	ENSMUSG00000025193	Cutc	7	0
Q9D8X1	ENSMUSG00000025193	Cutc	8	0
Q9D8X1	ENSMUSG00000025193	Cutc	9	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	1	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	2	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	3	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	4	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	5	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	6	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	7	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	8	0
Q9D8X2	ENSMUSG00000007721	Ccdc124	9	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	1	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	2	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	3	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	4	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	5	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	6	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	7	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	8	0
Q9D8Y1	ENSMUSG00000030615	Tmem126a	9	0
Q9D8Z2	ENSMUSG00000029535	Triap1	1	0
Q9D8Z2	ENSMUSG00000029535	Triap1	2	0
Q9D8Z2	ENSMUSG00000029535	Triap1	3	0
Q9D8Z2	ENSMUSG00000029535	Triap1	4	0
Q9D8Z2	ENSMUSG00000029535	Triap1	5	0
Q9D8Z2	ENSMUSG00000029535	Triap1	6	0
Q9D8Z2	ENSMUSG00000029535	Triap1	7	0
Q9D8Z2	ENSMUSG00000029535	Triap1	8	0
Q9D8Z2	ENSMUSG00000029535	Triap1	9	0
Q9D906	ENSMUSG00000030314	Atg7	1	10.95915134965151
Q9D906	ENSMUSG00000030314	Atg7	2	0
Q9D906	ENSMUSG00000030314	Atg7	3	0
Q9D906	ENSMUSG00000030314	Atg7	4	0
Q9D906	ENSMUSG00000030314	Atg7	5	0
Q9D906	ENSMUSG00000030314	Atg7	6	0
Q9D906	ENSMUSG00000030314	Atg7	7	0
Q9D906	ENSMUSG00000030314	Atg7	8	0
Q9D906	ENSMUSG00000030314	Atg7	9	0
Q9D939	ENSMUSG00000023122	Sult1c2	1	0
Q9D939	ENSMUSG00000023122	Sult1c2	2	0
Q9D939	ENSMUSG00000023122	Sult1c2	3	0
Q9D939	ENSMUSG00000023122	Sult1c2	4	0
Q9D939	ENSMUSG00000023122	Sult1c2	5	0
Q9D939	ENSMUSG00000023122	Sult1c2	6	0
Q9D939	ENSMUSG00000023122	Sult1c2	7	0
Q9D939	ENSMUSG00000023122	Sult1c2	8	0
Q9D939	ENSMUSG00000023122	Sult1c2	9	0
Q9D958	ENSMUSG00000021917	Spcs1	1	10.644903222241208
Q9D958	ENSMUSG00000021917	Spcs1	2	10.376454295905305
Q9D958	ENSMUSG00000021917	Spcs1	3	10.317642374143633
Q9D958	ENSMUSG00000021917	Spcs1	4	10.362388552860743
Q9D958	ENSMUSG00000021917	Spcs1	5	10.410115161361244
Q9D958	ENSMUSG00000021917	Spcs1	6	10.204746719945659
Q9D958	ENSMUSG00000021917	Spcs1	7	10.403720177361443
Q9D958	ENSMUSG00000021917	Spcs1	8	0
Q9D958	ENSMUSG00000021917	Spcs1	9	0
Q9D967	ENSMUSG00000002329	Mdp1	1	0
Q9D967	ENSMUSG00000002329	Mdp1	2	0
Q9D967	ENSMUSG00000002329	Mdp1	3	0
Q9D967	ENSMUSG00000002329	Mdp1	4	0
Q9D967	ENSMUSG00000002329	Mdp1	5	0
Q9D967	ENSMUSG00000002329	Mdp1	6	0
Q9D967	ENSMUSG00000002329	Mdp1	7	0
Q9D967	ENSMUSG00000002329	Mdp1	8	0
Q9D967	ENSMUSG00000002329	Mdp1	9	0
Q9D9K3	ENSMUSG00000003604	Aven	1	0
Q9D9K3	ENSMUSG00000003604	Aven	2	0
Q9D9K3	ENSMUSG00000003604	Aven	3	0
Q9D9K3	ENSMUSG00000003604	Aven	4	0
Q9D9K3	ENSMUSG00000003604	Aven	5	0
Q9D9K3	ENSMUSG00000003604	Aven	6	0
Q9D9K3	ENSMUSG00000003604	Aven	7	0
Q9D9K3	ENSMUSG00000003604	Aven	8	0
Q9D9K3	ENSMUSG00000003604	Aven	9	0
Q9D9V3	ENSMUSG00000019883	Echdc1	1	10.567528505067221
Q9D9V3	ENSMUSG00000019883	Echdc1	2	10.691314669504989
Q9D9V3	ENSMUSG00000019883	Echdc1	3	10.745030604899187
Q9D9V3	ENSMUSG00000019883	Echdc1	4	10.583547104180843
Q9D9V3	ENSMUSG00000019883	Echdc1	5	10.612117619210144
Q9D9V3	ENSMUSG00000019883	Echdc1	6	10.822027611281177
Q9D9V3	ENSMUSG00000019883	Echdc1	7	10.592504882945443
Q9D9V3	ENSMUSG00000019883	Echdc1	8	8.996610897666134
Q9D9V3	ENSMUSG00000019883	Echdc1	9	0
Q9DAC7	ENSMUSG00000066637	Ttc32	1	0
Q9DAC7	ENSMUSG00000066637	Ttc32	2	0
Q9DAC7	ENSMUSG00000066637	Ttc32	3	0
Q9DAC7	ENSMUSG00000066637	Ttc32	4	0
Q9DAC7	ENSMUSG00000066637	Ttc32	5	0
Q9DAC7	ENSMUSG00000066637	Ttc32	6	0
Q9DAC7	ENSMUSG00000066637	Ttc32	7	0
Q9DAC7	ENSMUSG00000066637	Ttc32	8	0
Q9DAC7	ENSMUSG00000066637	Ttc32	9	0
Q9DAR7	ENSMUSG00000032040	Dcps	1	0
Q9DAR7	ENSMUSG00000032040	Dcps	2	0
Q9DAR7	ENSMUSG00000032040	Dcps	3	0
Q9DAR7	ENSMUSG00000032040	Dcps	4	0
Q9DAR7	ENSMUSG00000032040	Dcps	5	0
Q9DAR7	ENSMUSG00000032040	Dcps	6	0
Q9DAR7	ENSMUSG00000032040	Dcps	7	0
Q9DAR7	ENSMUSG00000032040	Dcps	8	0
Q9DAR7	ENSMUSG00000032040	Dcps	9	0
Q9DAS9	ENSMUSG00000036402	Gng12	1	0
Q9DAS9	ENSMUSG00000036402	Gng12	2	0
Q9DAS9	ENSMUSG00000036402	Gng12	3	0
Q9DAS9	ENSMUSG00000036402	Gng12	4	0
Q9DAS9	ENSMUSG00000036402	Gng12	5	0
Q9DAS9	ENSMUSG00000036402	Gng12	6	0
Q9DAS9	ENSMUSG00000036402	Gng12	7	0
Q9DAS9	ENSMUSG00000036402	Gng12	8	0
Q9DAS9	ENSMUSG00000036402	Gng12	9	0
Q9DAT5	ENSMUSG00000022386	Trmu	1	0
Q9DAT5	ENSMUSG00000022386	Trmu	2	0
Q9DAT5	ENSMUSG00000022386	Trmu	3	0
Q9DAT5	ENSMUSG00000022386	Trmu	4	0
Q9DAT5	ENSMUSG00000022386	Trmu	5	0
Q9DAT5	ENSMUSG00000022386	Trmu	6	0
Q9DAT5	ENSMUSG00000022386	Trmu	7	0
Q9DAT5	ENSMUSG00000022386	Trmu	8	0
Q9DAT5	ENSMUSG00000022386	Trmu	9	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	1	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	2	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	3	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	4	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	5	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	6	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	7	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	8	0
Q9DAU1	ENSMUSG00000023973	Cnpy3	9	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	1	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	2	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	3	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	4	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	5	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	6	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	7	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	8	0
Q9DAV9	ENSMUSG00000028420	Tmem38b	9	0
Q9DAW6	ENSMUSG00000066148	Prpf4	1	0
Q9DAW6	ENSMUSG00000066148	Prpf4	2	0
Q9DAW6	ENSMUSG00000066148	Prpf4	3	0
Q9DAW6	ENSMUSG00000066148	Prpf4	4	0
Q9DAW6	ENSMUSG00000066148	Prpf4	5	0
Q9DAW6	ENSMUSG00000066148	Prpf4	6	0
Q9DAW6	ENSMUSG00000066148	Prpf4	7	0
Q9DAW6	ENSMUSG00000066148	Prpf4	8	0
